,scenario,failure,Easting,Northing
3689,1-in-11,0.000667880786192,590799.8697534263,166899.9224236536
3690,1-in-11,0.0002022833624071,343841.9112959849,397367.1833989723
3691,1-in-11,0.0004532983374988,255685.7440617185,670210.0362834382
3692,1-in-11,5.921600061320476e-05,256920.3804298101,733897.716502962
3693,1-in-11,0.0050702407168262,249303.10619462692,670583.9338865365
3694,1-in-11,0.0009364134948054,223206.72697333188,576169.4597481478
3695,1-in-11,4.339506602635268e-05,219283.51915291965,762008.1100951566
3696,1-in-11,0.019960761034499,245276.88220732543,634510.3990273136
3697,1-in-11,0.0,243376.96632719645,636081.9153786297
3698,1-in-11,0.0006187659001005,231642.1810655245,644417.593694637
3699,1-in-11,0.0090060852227628,580800.1373769642,171999.99585350993
3700,1-in-11,0.000398394393412,377099.6844863732,814294.4622846113
3701,1-in-11,0.0,426648.0680718128,434468.0525522765
3702,1-in-11,0.0,399194.29800809454,281523.31119308644
3703,1-in-11,7.335361907756521e-05,433732.83887107833,459987.145259454
3704,1-in-11,0.0018699577524996,265211.8076214694,839255.8983322732
3705,1-in-11,0.0455237760105744,456158.9629345693,519310.959509325
3706,1-in-11,0.0005784710266771,258578.6127030212,904609.785097967
3707,1-in-11,0.0,506439.47888588335,170543.7535807141
3708,1-in-11,0.0011427381182911,240900.21989964924,62899.97963037755
3709,1-in-11,5.009527934329849e-05,329528.3008330789,348321.5043660618
3710,1-in-11,0.0198138409137754,338238.8499596293,702137.3276965029
3711,1-in-11,0.0,306199.7729111229,669007.1620497282
3712,1-in-11,0.0003301344938149,285234.8224089169,643489.9273743795
3713,1-in-11,0.0021238471874045,338692.2597526245,391746.31445729913
3714,1-in-11,0.000163135861577,555600.1851863763,176399.51692083018
3715,1-in-11,0.0065680924412743,467499.7837047128,113499.558111153
3716,1-in-11,0.0030379516500652,347064.93523487146,751734.6726046044
3717,1-in-11,0.009533802606544,337460.163199833,732569.4717830811
3718,1-in-11,0.0014815049541283,392057.2475395672,374627.75374072336
3719,1-in-11,0.0020604631498954,370800.7805116405,863384.2601929402
3720,1-in-11,0.0146101861832852,278507.7458980094,186389.91920055635
3721,1-in-11,0.0006554135963485,223708.18835879109,586053.6477747196
3722,1-in-11,0.0016397368336387,407499.83090960153,105299.5782280714
3723,1-in-11,0.0001601878614333,229804.18816555908,608629.7536946379
3724,1-in-11,0.1718740327770378,389699.6524541722,165999.68540956802
3725,1-in-11,3.2667419899157224e-06,343600.57845264266,731095.6024274137
3726,1-in-11,0.0002434787592987,524099.813298194,192499.63784085572
3727,1-in-11,1.187047884232406e-05,228703.3610446051,808347.2263749037
3728,1-in-11,0.0,399899.9947872659,189800.5309959519
3729,1-in-11,0.0014568206808975,306111.3694097228,605273.9876286438
3730,1-in-11,0.0008933482507337,448408.391654206,429233.4054390648
3731,1-in-11,0.0015250223566175,319677.77517294954,691101.4678408946
3732,1-in-11,0.0,316947.94718238496,951739.4368911542
3733,1-in-11,0.0012141680414482,289785.2628444013,855269.9552417847
3734,1-in-11,2.579417439740883e-05,202098.75019998173,720434.4136373394
3735,1-in-11,8.708958300518432e-06,278802.66487260046,660367.9730376843
3736,1-in-11,0.0085605870540613,410235.9333936392,289922.7976530268
3737,1-in-11,0.0020240730893487,259632.2265186493,611569.7199070827
3738,1-in-11,0.0,434155.7528189184,390094.6528972441
3739,1-in-11,0.0052389214797642,245036.1441654125,659940.0313582668
3740,1-in-11,0.0,240560.34647193903,564367.8225340223
3741,1-in-11,0.0126626237177425,534815.0313609496,178008.87878674676
3742,1-in-11,2.343972170848474e-05,562059.6516049651,172452.18588748918
3743,1-in-11,0.0001034256663277,510419.55594111054,179042.6431214649
3744,1-in-11,3.182564084569517e-05,572399.6793741212,111900.50365048784
3745,1-in-11,0.0001716323781211,435271.5197164552,383680.4866789906
3746,1-in-11,0.0002005881011404,621799.8952760983,302300.5436821156
3747,1-in-11,0.0306988628194542,441145.6696248343,522125.56760450045
3748,1-in-11,0.0002072864479432,436204.88943828456,115918.82050911884
3749,1-in-11,0.0019423954098121,398099.7418625674,293799.7962391032
3750,1-in-11,0.0,434897.17460275016,554187.2983109573
3751,1-in-11,0.000327800804219,398500.3350075894,288999.8142014518
3752,1-in-11,0.0001290832937965,240524.93564281933,850364.0058912057
3753,1-in-11,0.0013938389543936,464132.6202754015,451678.49126505386
3754,1-in-11,0.0005584871541737,378519.4268159441,433256.4754601631
3755,1-in-11,0.0,249136.2245131973,663282.108247337
3756,1-in-11,1.4269076542228198e-05,255172.2575798735,666462.2489886893
3757,1-in-11,0.0028859382632202,412125.356657418,842632.8568387381
3758,1-in-11,0.0011986925907374,411724.51917996607,846499.5406160746
3759,1-in-11,0.0046604589255868,545800.3500901089,228399.4585215596
3760,1-in-11,4.513521777438356e-06,193399.82555983443,202400.293914888
3761,1-in-11,0.0023102630084114,385900.0781581949,295399.58957468404
3762,1-in-11,0.0235658702686795,255888.4548934796,367893.21766987146
3763,1-in-11,0.0,391730.52113835816,809260.0627433814
3764,1-in-11,4.648019520714364e-06,350156.847727973,427922.87005678937
3765,1-in-11,0.0010940511323209,437100.9091456311,389478.7473434674
3766,1-in-11,0.0559761723242379,330003.97101714474,673821.2359751839
3767,1-in-11,0.0058405523513483,456972.8166443351,453498.2506912595
3768,1-in-11,0.0543130718819838,191345.04428739453,686518.9632154851
3769,1-in-11,0.0029453758325369,259082.87446535568,666734.0621749449
3770,1-in-11,0.0031689692818666,283045.4050956855,183258.76719546685
3771,1-in-11,0.0017926759145963,351008.9317220523,391863.5621800459
3772,1-in-11,0.0009171591053275,315524.6993648185,212904.33749330085
3773,1-in-11,0.0009130981903162,450200.034610863,329799.83482242306
3774,1-in-11,0.0008779253177745,579945.5569666638,190826.92514082417
3775,1-in-11,4.924092986435813e-05,541628.063452004,189726.66852686787
3776,1-in-11,0.0034181939037698,328768.8312784909,695326.9531178391
3777,1-in-11,0.0018995400913796,394550.46434835374,801941.482214065
3778,1-in-11,0.0028858004370933,385803.1325342037,413979.9074095304
3779,1-in-11,7.001858756272572e-05,351900.83595286554,380032.8298578633
3780,1-in-11,0.0019700680740161,405845.59208977583,317669.7455787808
3781,1-in-11,0.0,538823.458295835,208575.6223208936
3782,1-in-11,0.0015699811908038,224285.8583680243,642702.2882605003
3783,1-in-11,0.0055029028685051,516301.2033375409,428770.18087337154
3784,1-in-11,0.0002283404505925,449296.4039015291,523702.399342163
3785,1-in-11,0.0031126316004587,259056.13365886745,658592.7819066586
3786,1-in-11,0.0036305269466925,353625.5695030632,182227.083772836
3787,1-in-11,0.0002862701646191,608399.9762876249,138199.5805130002
3788,1-in-11,0.0030087844105046,434887.9370902085,386616.50552357465
3789,1-in-11,0.0005285616210592,257230.45526866283,897413.0014607094
3790,1-in-11,0.0005408819123166,353314.97219927574,312546.3499876178
3791,1-in-11,6.41269850494286e-05,326132.4077859978,675333.0491692494
3792,1-in-11,2.762386490551272e-06,318864.9835692866,671055.1621694101
3793,1-in-11,0.0001714506912652,647291.2842786926,263596.2923692097
3794,1-in-11,0.0148852721587162,526941.7620553856,182494.7130046413
3795,1-in-11,0.0,433405.0458553831,431381.86313138553
3796,1-in-11,0.0020746884127912,381797.6291612152,391630.08269905054
3797,1-in-11,0.0001144303369853,335462.3075754799,668782.4225535154
3798,1-in-11,0.0008022816932147,224492.9267777841,674952.9432144507
3799,1-in-11,0.0,428687.0491390391,534596.8678005354
3800,1-in-11,0.0038147211776167,435335.35636907007,564462.862876206
3801,1-in-11,0.0032538501701033,335134.71316764934,442994.6204254315
3802,1-in-11,0.0001202681566264,397125.942968954,399456.9392568999
3803,1-in-11,1.2125510614580117e-05,475869.6881692255,353982.43489873054
3804,1-in-11,8.437401022631796e-06,416512.1439499292,564803.6422803834
3805,1-in-11,0.0004497324636727,269539.9123970036,652985.7944030291
3806,1-in-11,0.0018078510284198,281050.926419406,693090.5866847006
3807,1-in-11,4.047747345148345e-05,239227.9236764333,675648.7636272812
3808,1-in-11,0.0,464009.8869264628,340734.56723601447
3809,1-in-11,0.005265268232885,279233.6439397954,907094.5309042676
3810,1-in-11,0.0,395913.7563680908,855130.9203365502
3811,1-in-11,0.0017293978614604,284267.81079296884,964923.5830619836
3812,1-in-11,0.0001427626761272,426506.1110933338,399100.2883178087
3813,1-in-11,0.0007271695115741,503024.3384256939,227522.7461235909
3814,1-in-11,0.0003629422166916,264623.8145861962,200082.7663534065
3815,1-in-11,0.0028602483775395,352423.5260919806,807011.2839723029
3816,1-in-11,2.060164509432028e-05,319200.074131969,124800.2540317789
3817,1-in-11,0.1979691062952632,201914.56706006572,731062.048054983
3818,1-in-11,0.0011193546485611,339942.0580661334,736910.8294260537
3819,1-in-11,0.0,322604.30654969905,674971.9386624672
3820,1-in-11,0.0090574277180877,440909.4250634381,390753.83855435695
3821,1-in-11,5.377235184822471e-05,460504.7127468518,409540.7890388546
3822,1-in-11,0.0015472996996235,312309.8660130991,965894.95631571
3823,1-in-11,0.0001987394956867,448763.6602305671,390053.95870236313
3824,1-in-11,0.0,566145.6365035895,176054.76941758633
3825,1-in-11,0.000726497680641,440346.5872580329,389553.22036988754
3826,1-in-11,0.0015128498447667,457139.660757248,523866.0369437341
3827,1-in-11,0.0030297079926319,270034.4598041455,552959.319185585
3828,1-in-11,6.13002581403288e-05,373881.7860960922,673190.3559767432
3829,1-in-11,0.0002246673664728,535272.7514989311,191235.8664351028
3830,1-in-11,0.0016562180817685,269199.99189866026,338400.0536821493
3831,1-in-11,0.0,321599.6940250808,176500.07092031947
3832,1-in-11,0.0001900095809788,276935.96613433235,759132.8397738017
3833,1-in-11,0.000605986334878,432099.372480949,570023.9434031948
3834,1-in-11,0.2118347226838829,310008.2315809424,186949.0304983656
3835,1-in-11,0.0016629831054646,332306.4665007363,183600.18825735303
3836,1-in-11,0.0,382637.2909394046,220106.8574363688
3837,1-in-11,0.0394765858886847,548591.1315732251,316534.88065996894
3838,1-in-11,0.0003054915959189,537504.3949759636,203626.95389478625
3839,1-in-11,0.0,559602.4709741112,186277.5751437396
3840,1-in-11,0.0012967759206391,345794.0270079568,407655.2964721678
3841,1-in-11,0.0,510519.71342774905,194991.8584219813
3842,1-in-11,2.900452237830642e-05,434000.2858829252,560799.7022581684
3843,1-in-11,0.0023918323665887,479467.627857733,385528.5192231266
3844,1-in-11,0.002087816325226,371726.4909257094,672124.0992361205
3845,1-in-11,0.0001114682281692,319616.3879905178,697437.3813100467
3846,1-in-11,0.001122074664189,258400.3107014111,665586.8108438876
3847,1-in-11,0.0047945719857297,538993.7478335521,181994.0472176032
3848,1-in-11,0.0001978256899528,388980.2126391842,403599.8930449646
3849,1-in-11,3.071912421259704e-05,325159.5352536494,671442.3621451088
3850,1-in-11,0.0016941057364712,337114.559273098,185541.48028413445
3851,1-in-11,0.0049302887340277,223348.4538959267,692176.4875897338
3852,1-in-11,0.0031171798808732,439051.431713473,391184.1467409509
3853,1-in-11,0.0028154286612565,396010.6966825963,297707.1820575078
3854,1-in-11,8.164260837184578e-05,430099.786681739,328700.1681261611
3855,1-in-11,0.0011769085867032,456251.6709608351,520428.09108873736
3856,1-in-11,0.0001524558104203,526016.9970256609,171773.0000427856
3857,1-in-11,0.0604730320728926,394224.52647684014,806995.9139857744
3858,1-in-11,0.0046050646973886,520981.256111745,183180.66348448812
3859,1-in-11,0.0,279119.3970942431,653955.9244445316
3860,1-in-11,0.0001164126739883,251693.81172268523,673141.2488745346
3861,1-in-11,4.73256177835335e-06,258442.67919057817,647452.2330166603
3862,1-in-11,0.0006274519008603,273387.4906741563,661714.4349815188
3863,1-in-11,0.0016266916378775,520981.256111745,183180.66348448812
3864,1-in-11,0.0402593653338246,441430.1339053013,400754.0732234258
3865,1-in-11,0.0015553716056384,391248.0813571155,807045.765421861
3866,1-in-11,0.0014223196081272,559056.6149724844,177072.13434581656
3867,1-in-11,6.627956318150385e-05,505940.3696140095,162688.41755649663
3868,1-in-11,0.0078685913790084,235122.77922044304,393816.1696281002
3869,1-in-11,0.0001263888630945,520400.66396247945,226740.04649894824
3870,1-in-22,0.3067301333581333,277200.13688128314,64999.5608485828
3871,1-in-22,0.016131221455628,320119.1197593152,717092.7878614786
3872,1-in-22,0.0520456701736066,302500.140744223,166099.8355851685
3873,1-in-22,0.008612009411222,204959.64652637453,705012.5152441239
3874,1-in-22,0.0006618302857153,445172.455415981,394545.2508052285
3875,1-in-22,0.0001426876654533,264592.13044615334,870974.2448889274
3876,1-in-22,0.0005745903352383,250201.8225985781,125174.68530834734
3877,1-in-22,0.6349121092775261,493120.09214804287,197102.95928420775
3878,1-in-22,0.0052911531886777,200492.2509578475,707499.5741013113
3879,1-in-22,0.0038428993188267,362053.6710624992,741490.2024364459
3880,1-in-22,0.0409372300115798,217547.6625815248,713969.6173379108
3881,1-in-22,0.0102226787156786,215992.390036374,576998.6274036157
3882,1-in-22,0.1803848391656629,122255.60219941929,861102.2037804463
3883,1-in-22,0.0011744306968851,334961.46948066994,98977.03718193134
3884,1-in-22,0.0576142843247814,236487.59968336392,621156.2989562495
3885,1-in-22,0.1381461200773172,295436.2851374617,668742.111587061
3886,1-in-22,0.0719770479253379,289892.8791645768,681508.8977240298
3887,1-in-22,0.0108128196475887,546906.2017831481,182564.9355988573
3888,1-in-22,0.0245876579508711,250766.34037007243,844658.673161183
3889,1-in-22,0.0,530535.9841526906,165437.70908530726
3890,1-in-22,0.0377103797553527,304241.9381215859,847162.3575533264
3891,1-in-22,0.0,395161.7169499858,653788.8033721175
3892,1-in-22,0.0,426300.2960937422,276499.6899242305
3893,1-in-22,0.0486689262905198,519661.66528615495,338546.8852603824
3894,1-in-22,0.0,329380.8303933774,385985.5830292911
3895,1-in-22,0.0019108172340336,383619.2854239011,268248.6351475089
3896,1-in-22,0.0024040141180922,292317.0721233269,655621.5170488176
3897,1-in-22,0.8077128061917098,291588.8262930769,657504.1024212171
3898,1-in-22,0.1015388930065812,429994.7598163845,583071.978688529
3899,1-in-22,0.0030345008448758,295597.20009044185,819424.2953862017
